-0.852752, 37.546884
-0.853841, 37.545049
-0.855214, 37.543826
-0.855782, 37.543912
-0.856576, 37.54182
-0.860578, 37.545349
-0.8586073, 37.546066
-0.857617, 37.545478
-0.856372, 37.547088
-0.8560944, 37.546868
-0.8553891, 37.548126
-0.8559362, 37.5488394
-0.857316, 37.549502
-0.858003, 37.551261
-0.8553, 37.55035
-0.853036, 37.550735
-0.852752, 37.546884
