378263.61, 665074.93
376645.78, 665128.63 
375624.64, 665361.93 
375710.33, 664939.52 
375591.13, 664204.78 
373970.05, 663015.49 
374167.12, 662173.94 
374362.74, 661273.90 
374418.84, 660431.28 
375209.28, 659632.73 
375758.99, 659312.69 
375854.59, 659099.21 
376396.94, 658616.51 
377878.84, 661582.41 
